worker_id,loss,class
2,11.506303787231445,2
1,7.609847545623779,9
0,9.866196632385254,3
3,7.331901550292969,8
1,12.067380905151367,7
0,8.82569694519043,5
3,8.908653259277344,4
2,8.662853240966797,1
3,8.509413719177246,6
2,9.06214714050293,0
1,7.6098527908325195,9
0,8.509410858154297,6
1,9.06214714050293,0
3,7.331891059875488,8
0,8.825700759887695,5
2,11.506288528442383,2
2,8.675310134887695,1
1,9.863825798034668,3
0,8.884525299072266,4
3,12.508853912353516,7
0,9.054333686828613,0
1,8.884529113769531,4
2,8.462736129760742,6
3,7.322765827178955,8
0,8.81330680847168,5
1,12.508853912353516,7
3,7.595292568206787,9
2,8.675311088562012,1
3,9.04791259765625,0
0,9.855369567871094,3
2,9.19721794128418,2
1,7.577883243560791,9
2,7.65912389755249,6
0,9.85651969909668,3
3,8.803592681884766,5
1,8.86224365234375,4
2,9.23196029663086,2
1,8.668807029724121,1
0,7.31464147567749,8
3,12.557833671569824,7
1,9.855184555053711,3
2,7.314643383026123,8
0,12.557832717895508,7
3,8.862255096435547,4
3,8.664610862731934,1
0,7.526453018188477,9
1,8.620294570922852,5
2,9.184471130371094,2
0,8.620203018188477,5
2,9.106679916381836,0
3,7.52629280090332,9
1,7.640777111053467,6
3,7.640305042266846,6
0,8.819169998168945,4
2,12.549463272094727,7
1,9.848867416381836,3
0,9.106802940368652,0
1,7.30673885345459,8
2,9.183563232421875,2
3,8.664697647094727,1
2,7.624051570892334,6
3,9.835593223571777,3
1,9.106462478637695,0
0,7.506171226501465,9
0,7.230271339416504,8
1,8.626015663146973,5
2,12.547439575195312,7
3,9.164480209350586,2
0,8.66495132446289,1
2,9.83528995513916,3
1,7.5059309005737305,9
3,8.449387550354004,4
3,7.230090141296387,8
1,7.439877510070801,6
0,8.664485931396484,1
2,8.449357032775879,4
0,9.1007080078125,0
2,8.617938995361328,5
3,12.541711807250977,7
1,9.149486541748047,2
3,12.544820785522461,7
0,8.728994369506836,5
1,7.418614387512207,6
2,8.44302749633789,4
0,9.102453231811523,0
1,9.144344329833984,2
3,7.780478000640869,9
2,8.661535263061523,1
2,7.55342960357666,8
3,8.725935935974121,5
0,9.826034545898438,3
1,7.416934967041016,6
1,9.102246284484863,0
3,8.661821365356445,1
0,12.544303894042969,7
2,7.780477046966553,9
1,9.127840042114258,2
3,7.5503387451171875,8
0,9.818168640136719,3
2,8.432905197143555,4
0,8.733064651489258,5
1,9.096095085144043,0
3,11.558557510375977,7
2,8.65970230102539,1
3,7.39888858795166,6
0,8.002214431762695,9
1,8.432390213012695,4
2,7.550248146057129,8
2,9.817191123962402,3
3,9.127250671386719,2
1,7.397584915161133,6
0,8.430745124816895,4
1,7.545381546020508,8
3,8.697210311889648,0
2,9.912123680114746,3
0,9.112236976623535,2
3,8.734456062316895,5
1,8.006619453430176,9
0,8.655166625976562,1
2,11.572660446166992,7
3,8.6972074508667,0
0,8.734403610229492,5
2,9.112218856811523,2
1,8.655163764953613,1
0,7.373339653015137,6
1,7.544824123382568,8
3,8.421182632446289,4
2,11.572546005249023,7
0,8.686664581298828,0
3,7.3539628982543945,6
2,7.975520133972168,9
1,9.964238166809082,3
0,7.540564060211182,8
2,8.560226440429688,5
1,7.975489616394043,9
3,8.418069839477539,4
2,9.962827682495117,3
0,8.618432998657227,1
3,9.102180480957031,2
1,11.570630073547363,7
3,8.686643600463867,0
0,8.560192108154297,5
2,7.540606498718262,8
1,9.962817192077637,3
3,9.198351860046387,2
0,7.33491849899292,6
2,8.791783332824707,1
1,8.66159439086914,4
2,7.974155902862549,8
0,7.334918975830078,6
1,8.006860733032227,9
3,11.583511352539062,7
0,8.006856918334961,9
1,8.679925918579102,0
2,9.198431015014648,2
3,11.583510398864746,7
3,8.899133682250977,5
2,10.044427871704102,3
1,8.660943031311035,4
0,8.781261444091797,1
0,8.664898872375488,5
3,11.68218994140625,7
2,7.322681427001953,6
1,8.655340194702148,4
3,7.961758136749268,8
0,9.71242904663086,0
1,10.215044975280762,3
2,7.9942193031311035,9
2,9.187654495239258,2
3,7.994194030761719,9
0,9.71240234375,0
1,8.838961601257324,1
1,9.1876802444458,2
0,8.83896255493164,1
2,8.654088020324707,4
3,12.232009887695312,7
1,7.949355125427246,8
0,10.170310974121094,3
2,8.664012908935547,5
3,7.49314022064209,6
0,8.6634521484375,5
3,10.170337677001953,3
1,9.175304412841797,2
2,8.774663925170898,4
0,8.900238037109375,1
3,7.96776008605957,9
2,12.233902931213379,7
1,7.474165439605713,6
3,8.711179733276367,5
0,7.472896575927734,6
1,8.314367294311523,8
2,9.698758125305176,0
2,10.166664123535156,3
1,9.165245056152344,2
0,8.90062141418457,1
3,12.233776092529297,7
0,9.693742752075195,0
3,8.938721656799316,8
1,7.951056480407715,9
2,8.922119140625,4
2,10.19016170501709,3
0,9.169054985046387,5
3,7.9509663581848145,9
1,12.291110038757324,7
3,7.437460422515869,6
0,9.78627872467041,0
2,8.892770767211914,1
1,9.045247077941895,4
2,10.131575584411621,3
3,8.73575210571289,8
1,9.14476203918457,2
0,8.893051147460938,1
1,8.733346939086914,8
2,9.13882064819336,2
3,9.782730102539062,0
0,12.292167663574219,7
3,8.853782653808594,5
2,7.426089286804199,6
0,9.038076400756836,4
1,7.496941566467285,9
0,9.780326843261719,0
3,10.128439903259277,3
2,7.425421237945557,6
1,8.887578010559082,1
0,8.793886184692383,5
3,12.272571563720703,7
1,8.703303337097168,8
2,9.123858451843262,2
2,7.413501739501953,9
1,10.122589111328125,3
0,9.028660774230957,4
3,7.413501262664795,9
2,8.703062057495117,8
1,8.792142868041992,5
0,12.272482872009277,7
3,10.306629180908203,0
1,7.430110931396484,6
0,9.105633735656738,2
2,9.060134887695312,1
3,9.02250862121582,4
3,7.43010950088501,6
0,7.385385990142822,9
2,8.803596496582031,5
1,9.022509574890137,4
3,8.853046417236328,8
0,12.287240028381348,7
1,9.9271821975708,0
2,9.060132026672363,1
0,8.04393196105957,1
2,9.105415344238281,2
3,10.107572555541992,3
1,12.287374496459961,7
2,9.916475296020508,0
3,8.920965194702148,4
0,7.344670295715332,9
1,10.309544563293457,3
0,8.80025863647461,5
2,8.831840515136719,8
3,7.403081893920898,6
1,9.082731246948242,2
0,7.403080463409424,6
3,7.575393199920654,1
2,8.920906066894531,4
1,12.388635635375977,7
0,8.800259590148926,5
3,9.082769393920898,2
2,7.344642162322998,9
1,9.916398048400879,0
2,8.658157348632812,8
0,7.303884506225586,9
1,10.27880859375,3
3,10.278812408447266,3
3,7.386679649353027,6
2,12.044594764709473,7
1,9.908136367797852,0
0,8.93685245513916,4
0,8.798052787780762,5
3,8.658732414245605,8
2,7.533117294311523,1
1,9.085433959960938,2
2,7.386483192443848,6
0,9.085393905639648,2
1,9.908136367797852,0
3,8.936297416687012,4
3,12.04218578338623,7
0,10.274961471557617,3
2,8.791168212890625,5
1,7.292476654052734,9
2,8.639638900756836,8
1,8.639639854431152,8
3,7.628769874572754,1
0,7.162158966064453,9
3,9.900717735290527,0
2,12.033965110778809,7
1,7.373862266540527,6
0,8.91158676147461,4
0,10.268906593322754,3
3,8.79360580444336,5
2,7.62877082824707,1
1,8.895059585571289,2
3,10.262296676635742,3
0,8.910758972167969,4
1,12.029214859008789,7
2,9.892236709594727,0
2,8.777986526489258,5
0,7.649237632751465,1
3,7.134245872497559,9
1,10.244872093200684,8
1,7.362637996673584,6
2,7.649086952209473,1
0,8.86767864227295,2
3,8.778101921081543,5
2,8.867025375366211,2
3,10.245223999023438,8
1,9.891651153564453,0
0,8.626288414001465,4
3,7.357426643371582,6
2,10.302038192749023,3
0,7.125456809997559,9
1,11.812944412231445,7
0,10.298229217529297,3
3,8.440516471862793,4
1,7.645244121551514,1
2,7.11647891998291,9
0,7.348799228668213,6
3,9.880631446838379,0
2,10.21944522857666,8
1,8.7618408203125,5
2,7.348789215087891,6
0,11.808511734008789,7
3,10.298202514648438,3
1,8.851871490478516,2
0,8.761821746826172,5
3,8.85186767578125,2
2,9.880635261535645,0
1,8.439455032348633,4
2,10.18925666809082,8
0,7.6476874351501465,1
3,7.173040390014648,9
1,11.791472434997559,7
0,11.791501998901367,7
3,7.335097312927246,6
2,8.849573135375977,5
1,8.83400821685791,2
0,10.291579246520996,3
3,7.649614334106445,1
2,7.1726579666137695,9
1,10.183250427246094,8
0,9.867182731628418,0
2,8.523656845092773,4
1,8.52365779876709,4
3,9.867179870605469,0
0,8.83525276184082,5
2,7.323644638061523,6
3,10.275862693786621,3
1,10.173734664916992,8
3,8.814947128295898,2
0,7.874383449554443,1
2,6.999814033508301,9
1,11.772514343261719,7
3,10.148212432861328,8
0,6.999764442443848,9
1,9.5225248336792,0
2,11.77242660522461,7
0,8.833122253417969,5
3,10.272577285766602,3
2,8.814596176147461,2
1,8.92773151397705,4
1,7.303139686584473,6
2,10.150646209716797,8
3,7.303140163421631,6
0,7.867527961730957,1
3,10.522435188293457,3
1,8.591014862060547,1
2,9.162609100341797,2
0,8.927166938781738,4
0,8.690766334533691,5
3,9.5107421875,0
2,6.9489054679870605,9
1,12.425664901733398,7
0,8.938152313232422,4
3,8.210128784179688,1
2,8.697225570678711,5
1,7.00050163269043,6
3,10.121132850646973,8
0,10.001792907714844,0
2,10.51253890991211,3
1,6.879323959350586,9
2,7.000213623046875,6
0,10.512301445007324,3
1,12.40798568725586,7
3,9.144916534423828,2
0,10.001800537109375,0
1,8.211597442626953,1
2,6.879255294799805,9
3,9.144771575927734,2
0,12.395526885986328,7
3,8.928211212158203,4
1,10.128390312194824,8
2,8.727497100830078,5
2,9.997260093688965,0
3,10.128387451171875,8
1,8.727500915527344,5
0,8.928078651428223,4
0,6.849584579467773,9
2,10.496996879577637,3
3,12.395502090454102,7
1,8.1948823928833,1
2,8.725977897644043,5
1,9.127023696899414,2
0,6.984182357788086,6
3,9.997061729431152,0
0,6.97988224029541,6
2,10.126522064208984,8
1,8.19694995880127,1
3,6.843695640563965,9
3,8.451750755310059,2
0,9.776586532592773,4
2,12.377890586853027,7
1,10.489822387695312,3
0,8.196063995361328,1
3,8.451741218566895,2
2,8.711088180541992,5
1,12.377866744995117,7
0,9.398605346679688,0
2,10.489640235900879,3
3,10.11085319519043,8
1,6.5344157218933105,9
2,6.96944522857666,6
1,9.774917602539062,4
3,6.969444274902344,6
0,8.4515962600708,2
3,8.685941696166992,5
0,8.192825317382812,1
1,10.50575065612793,3
2,9.898467063903809,4
2,9.387377738952637,0
3,6.5139079093933105,9
0,12.570943832397461,7
1,10.089422225952148,8
0,8.685826301574707,5
2,10.496764183044434,3
3,9.896018028259277,4
1,9.38716983795166,0
0,6.956226348876953,6
3,8.193870544433594,1
2,10.085410118103027,8
1,6.513663291931152,9
0,10.496997833251953,3
1,8.904747009277344,2
3,12.570926666259766,7
2,9.895254135131836,4
3,8.919489860534668,5
1,9.378280639648438,0
2,6.492814064025879,9
0,10.07033920288086,8
0,8.896203994750977,2
2,6.944314956665039,6
3,12.257220268249512,7
1,8.188583374023438,1
3,9.37828254699707,0
0,8.919425964355469,5
1,12.25716781616211,7
2,6.492556571960449,9
0,10.4912748336792,3
2,8.189657211303711,1
1,10.066995620727539,8
3,11.760833740234375,4
3,8.889871597290039,2
1,11.77273941040039,4
2,12.066068649291992,7
0,6.934785842895508,6
3,9.369869232177734,0
2,8.96281623840332,5
0,10.488338470458984,3
1,8.181130409240723,1
2,6.934136390686035,6
0,8.889135360717773,2
1,6.478482246398926,9
3,10.044777870178223,8
0,8.87971305847168,2
3,10.478757858276367,3
2,8.181049346923828,1
1,10.043415069580078,8
2,6.92405891418457,6
0,12.093274116516113,7
1,8.952608108520508,5
3,11.783632278442383,4
2,9.361008644104004,0
1,10.034130096435547,8
0,6.269347190856934,9
3,6.269349575042725,9
0,9.360976219177246,0
2,8.952465057373047,5
3,8.881368637084961,2
1,11.782257080078125,4
1,6.923670768737793,6
3,10.478279113769531,3
2,8.17653751373291,1
0,12.093286514282227,7
0,9.4661865234375,5
3,11.78038215637207,4
2,6.920218467712402,6
1,10.032403945922852,8
0,10.471866607666016,3
2,8.87338638305664,2
1,12.088362693786621,7
3,6.517953395843506,9
0,9.354183197021484,0
2,8.873228073120117,2
1,6.5175395011901855,9
3,8.173358917236328,1
0,9.606975555419922,8
3,9.22844409942627,3
1,11.783825874328613,4
2,12.087699890136719,7
3,9.349272727966309,0
2,6.9077019691467285,6
0,8.004680633544922,5
1,8.172183990478516,1
3,9.34857177734375,0
0,8.172954559326172,1
1,9.602264404296875,8
2,8.868175506591797,2
0,6.90459680557251,6
3,11.776266098022461,4
2,8.9281644821167,5
1,9.222635269165039,3
1,6.50430965423584,9
2,9.600000381469727,8
0,11.774711608886719,4
3,12.081626892089844,7
0,9.345420837402344,0
3,8.862261772155762,2
2,6.899021148681641,6
1,9.445540428161621,5
3,9.21800422668457,3
0,6.49021053314209,9
2,12.074045181274414,7
1,8.27180290222168,1
0,7.091609477996826,6
1,9.596935272216797,8
3,8.862226486206055,2
2,6.489025115966797,9
3,8.91899299621582,5
2,8.272151947021484,1
0,12.07386589050293,7
1,10.970714569091797,4
2,9.343192100524902,0
1,9.211701393127441,3
0,8.861969947814941,2
3,9.343191146850586,0
0,8.836984634399414,3
2,9.58272933959961,8
1,9.115676879882812,5
3,10.967087745666504,4
3,7.117639064788818,6
2,8.269672393798828,1
0,6.462923049926758,9
1,12.06514835357666,7
1,9.11590576171875,5
3,9.5828857421875,8
0,12.065133094787598,7
2,6.4619951248168945,9
3,7.116815567016602,6
1,9.338140487670898,0
0,8.835718154907227,3
2,8.270393371582031,1
3,8.85361385345459,2
1,7.116818428039551,6
2,10.966224670410156,4
0,12.064037322998047,7
1,9.332889556884766,0
0,9.574947357177734,8
3,8.836021423339844,3
2,8.26533317565918,1
0,8.84743881225586,2
2,11.280214309692383,4
3,6.448576927185059,9
1,9.529396057128906,5
3,9.52933120727539,5
0,9.574920654296875,8
1,7.109006881713867,6
2,12.058842658996582,7
2,8.834281921386719,3
0,8.266209602355957,1
3,9.332326889038086,0
1,11.279094696044922,4
3,6.443756580352783,9
2,6.443756103515625,9
1,8.842138290405273,2
0,12.058605194091797,7
2,9.703399658203125,8
0,8.831536293029785,3
1,9.327871322631836,0
3,8.26541805267334,1
0,9.522171020507812,5
1,7.100778579711914,6
3,11.278974533081055,4
2,8.841114044189453,2
3,9.522180557250977,5
0,8.841103553771973,2
2,6.526984214782715,9
1,9.327621459960938,0
0,12.048067092895508,7
3,8.830344200134277,3
2,7.100410461425781,6
1,11.278068542480469,4
3,8.266151428222656,1
0,8.266157150268555,1
1,9.661554336547852,8
2,6.511538982391357,9
2,7.092750072479248,6
0,8.832938194274902,2
1,9.91592025756836,3
3,11.278017044067383,4
3,9.515053749084473,5
1,9.322015762329102,0
0,9.662248611450195,8
2,12.090744972229004,7
0,12.088656425476074,7
2,6.511105060577393,9
3,9.662333488464355,8
1,8.266006469726562,1
3,9.316762924194336,0
